Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"Eastman Kodak  Eastman Business Park 1669 Lake Avenue Rochester, NY",Photographic equipment and supplies,Monroe  | WIB Name: MONROE| Region: Finger Lakes Region,-----,1,1/6/2015,4/5/2015,-----,Economic,Plant Layoff,Plant  Layoff,Bumping rights  do not exist.,"Mary C.  Lazzar-Whyte, Director, HR Americas Employee Services",(585) 781-1896,4926
"Aron Streit, Inc. 148-152 Rivington Street New York, NY 10002",Bakery - production,New York | WIB Name: NEW YORK CITY| Region: New York City,25,25,1/6/2015,to  occur in phases between 4/6/2015 and 5/4/2015  due to wind down of operations.,5/4/2015,Economic,Plant Closing,Plant  Closing,Local 53 of  the BCTGM,Alan Adler,(212) 475-7000 Ext 16,4925
,Retail Store,Onondaga | WIB Name: ONONDAGA| Region: Central Region,87,87,1/8/2015,To occur between 4/12/2015 and 4/25/2015,4/25/2015,Economic,Plant Closing,Plant Closing,The affected employees do not have bumping rights and are not represented by any labor organization or other representative.,"Chanell Bracey- Davis, Vice President Labor & Stores Employee Relations",(646) 429-4729,4924
,Retail Store,Schenectady | WIB Name: CAPITAL DISTRICT| Region: Capital Region,90,90,1/8/2015,to occur between 4/12/2015 and 4/25/2015,4/25/2015,Economic,Plant Closing,Plant Closing,The affected employees do not have bumping rights and are not represented by any labor organization or other representative.,Chanell Bracey- DavisVice President Labor & Stores Employee Relations,(646) 429-4729,4923
"TLC Health Network/Lake Shore  Health Care Center  Long Term Care Unit 845 Routes 5 & 20 (Main  Road) Irving, NY 14081",Health Center - Long Term Care Unit,Chautauqua | WIB Name: CHAUTAUQUA| Region: Western Region,70,70,1/6/2015,to  occur between 4/6/2015 and 4/19/2015,4/19/2015,Economic,Plant Unit Closing,Plant Unit Closing,1199 SEIU  United Healthcare Workers East,Shannon Bobseine,(716) 951-7037,4922
"Spirit Airlines, Inc @  LaGuardia International Airport Customer Service Operation Central Terminal Building, B  Concourse Flushing, NY 11371",Customer Service Operation,Queens | WIB Name: NEW YORK CITY| Region: New York City,31,29,1/7/2015,4/8/2015 or during the 14-day period that  begins on this date,-----,Outsourcing operations,Plant Layoff,Plant Layoff,There is no  union that represents affected employees and there are no bumping rights.,"Carol  Hernandez, HR Businesss Manager",(954) 447-7863,4921
"JC Penney - Store #2101  Hudson Valley Mall 1300 Ulster Avenue, Suite 210 Kingston, NY 12401",Retail Store,Ulster | WIB Name: ULSTER| Region: Mid-Hudson Region,72,72,1/6/2015,4/7/2015,4/7/2015,Economic,Plant Closing,Plant Closing,Employees are  not represented by a union.,"Kristin Lane,  Vice President, Human Resources",(972) 431-1299,4919
"Teva Pharmaceuticals USA,  Inc. 223 Quaker Road Pomona, NY 10970",Pharmaceuticals production,Rockland | WIB Name: ROCKLAND| Region: Mid-Hudson Region,,4,1/6/2015,will  occur from 12/19/2014 through 3/10/2015,-----,Economic,Plant  Layoff,Plant Layoff,"United Steel Paper and Forestry Rubber, Manufacturing,  Energy, Allied Industrial and Service Workers International Union, District 4.","Elaine A. Lakis, Associate Director, Human Resources",(845) 362-7056,4918
"The Guild for Exceptional  Children, Inc. 1273 57th Street Brooklyn, NY 11219",Preschool,Kings | WIB Name: NEW YORK CITY| Region: New York City,81,0,10/27/2014,-----,1/25/2015,Economic,Plant Closing,Plant Closing,CSEA,"Judith Kraut,  Director, Human Resources",(347) 560-2353,4917
"Xerox Corporation 800 Phillips Road Webster, NY 14580",Photographic & Photocopying Equipment Mfg.,Monroe | WIB Name: MONROE| Region: Finger Lakes Region,393,34,8/18/2014Amended 1/6/2015,11/17/2014,-----,Economic,Plant Layoff,Plant  Layoff,"Workers United Rochester Regional Joint Board, Local  14A & International Union of Operating Engineers","JoAnn Howard,  Human Resources Manager",(585) 423-1178,4916
"Market Track, LLC 36-36 33rd Street #501 Long Island City, NY 11106",Advertising tracking firm,Queens | WIB Name: NEW YORK CITY| Region: New York City,approximately  225 at this time,110,10/2/2014Amended 1/5/2015,to  occur between 1/1/2015 and 9/1/2015,9/1/2015,Relocation,Plant Closing,Plant Closing,Bumping rights  do not apply.,"Ellen Styler,  HR Director",(718) 482-4249,4914
"C. Wonder LLC 1115 Broadway New York, NY 10010",Women's clothing store,New York | WIB Name: NEW YORK CITY| Region: New York City,79,79,1/5/2015,1/5/2015,1/5/2015,Economic,Plant Closing,Plant Closing,Non-union and no bumping rights,"Ed Welsh,  Senior Vice President, Human Resources",(646) 532-2018,4913
"Walmart Stores, Inc. 200 Sunrise Mall Massapequa, NY 11758",Retail Store,Nassau | WIB Name: OYSTER BAY| Region: Long Island,295,295 – full and part time employees,1/2/2015,3/6/2015,3/6/2015,Economic,Plant Closing,Plant  Closing,Affected  employees are not represented by a union nor do not have bumping rights.,"Tracy  Ferschweiler, Market Manager",(210) 696-1773,4912
