Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,FEIN NUM,Event Number,Case_ID
"Nationwide Court Services, Inc. 761 Koehler Avenue Ronkonkoma, NY 11779",Legal Services,Suffolk/Nassau |WDB Name: SUFFOLK | Region: Long Island,-----,68,3/27/2020,4/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Brynn Noone, Director of HR",(631) 981-4400 Ext: 419,11-3303480,2019-1543,8294
"Nationwide Court Services, Inc. 20 Vesey St. Manhattan, NY 10007",Legal Services,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,22,3/27/2020,4/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Brynn Noone, Director of HR",(631) 981-4400 Ext: 419,11-3303480,2019-1542,8293
"Equinox Holdings Inc. 31 Hudson Yards New York, NY 10001",Fitness Club,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,70 (total across all sites),4/22/2020,4/24/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,The employees are not represented by a union,[emailprotected],-----,-----,2019-1541,8292
"Able Services, Inc. 40 Sunshine Cottage Road Valhalla, NY 10595",Janitorial Engineering,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,-----,28,4/24/2020,3/27/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,"Service Employees Internation Union, Local 32BJ, International Union of Operating Engineers","Dawn R. Short, Senior Human Resources Buisness Partner",(646) 998-7511,-----,2019-1540,8291
"Araca Merchandise L.P. 545 West 45th Street, 10th Floor New York, NY 10036",Production Company,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,107 (Fourteen (14) employee furloughs bacame permanent layoffs effective 4/27/2020.,3/31/2020 Amendment: 4/27/2020,3/12/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Hans Kriefall, EVP, Business Affairs",(347) 920-0080,-----,2019-1047,8290
"RL Baxter Building Corp. 278 Mill Street, Suite 100 Poughkeepsie, NY 12601",General Contractor,Dutchess | WDB Name: DUTCHESS | Region: Mid-Hudson,-----,"6 (The business recalled 27 employees between April 15, 2020 and April 27, 2020)",3/30/2020 Amendment: 4/27/2020,3/30/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Amanda Baxter, President",(845) 471-1047,-----,2019-0936,8289
"Birth of the Cool, LLC dba Eleven Madison Park 11 Madison Ave. New York, NY 10010",Restaurant,New Yok | WDB Name: NEW YORK CITY | Region: New York City,178,178,3/18/2020,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Jenn Walker, Director of Human Resources",(647) 747-2612,-----,2019-0395,8288
"Other Spirit & Sanzone Distributors Co., Inc. 9396 Route 49 Marcy, NY 13403",Wine Wholesaler,Oneida | WDB Name: HMO | Region: Mohawk Valley,------,32,4/27/2020,6/1/2020,-----,Sale of Business,Plant Closing,Plant Closing,The employees are not represented by a union,Cindy McHariss,(315) 463-6103,-----,2019-1539,8287
"Spirit & Sanzone Distributors Co., Inc. 6495 Fly Road, P.O. Box 696 East Syracuse, NY 13067",Wine Wholesaler,Onondaga | WDB Name: ONONDAGA | Region: Central,-----,64,4/27/2020,6/1/2020,-----,Sale of Business,Plant Closing,Plant Closing,The employees are not represented by a union,Cindy McHariss,(315) 463-6103,-----,2019-1538,8286
"Rising GroundFamily Treatment and Rehabilitation Program and COS Program 1529 Williamsbridge Road Bronx, NY 10461",Human Services,New York/Bronx | WDB Name: NEW YORK CITY | Region: New York City,-----,54 (total across all sites),4/21/2020,5/29/2020,-----,Contract Loss,Plant Layoff,Plant Layoff,The employees are not represented by a union,"Roanica Paisley, Senior Vice President of Human Resources",(914) 375-8758,-----,2019-1526,8285
"Wolf Eastside LLC dba Wolfgang's Steakhouse 200 East 54th Street New York, NY 10012",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,65,4/17/2020,3/19/2020,------,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Peter Zwiener, Partner",(646) 642-4655,-----,2019-1527,8284
Visionworks (Western Region) 7 Western Region locations,Eye Care,Erie/Niagara | WDB Name: ERIE | Region: Western,40 (total affected employees at Western Region sites),40 (,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1501,8283
Visionworks (Central Region) 12 Central Region locations,Eye Care,Onondaga/Cortland/Oswego/Cayuga | WDB Name: ONONDAGA | Region: Central,74 (total affected employees at all Central Region sites),74,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,: Human Resources Support Center,(833) 663-4748,59-3226331,2019-1493,8282
Visionworks (Mid-Hudson Region) 5 Mid-Hudson Region locations,Eye Care,Westchester/Rockland/Ulster/Dutchess | WDB Name: WESTCH/PTNM | Region: Mid-Hudson,34 (total affected employees at Mid-Hudson Region sites),34,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1496,8281
Visionworks (Long Island Region) 20 Long Island Region locations,Eye Care,Suffolk/Nassau |WDB Name: SUFFOLK/HEMPSTEAD/OYSTER BAY | Region: Long Island,210 (total affected employees at Long Island Region sites),210,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1495,8280
Visionworks (Finger Lakes Region) 7 Finger Lakes Region locations,Eye Care,Monroe/Genesee | WDB Name: MONROE | Region: Finger Lakes,44 (total affected employees at all Finger Lakes Region sites),44,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,: Human Resources Support Center,(833) 663-4748,59-3226331,2019-1494,8279
Visionworks (Mohawk Valley Region) 5 Mohawk Valley Region locations,Eye Care,Oneida/Montgomery/Madison | WDB Name: HMO | Region: Mohawk Valley,41 (total affected employees at Mohawk Valley Region sites,41,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1497,8278
Visionworks (New York City Region) 7 New York City Region locations,Eye Care,Queens/Bronx/Kings/Richmond | WDB Name: NEW YORK CITY | Region: New York City,49 (total affected employees at New York City Region sites),49,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1498,8277
Visionworks (Southern Region) 7 Southern Region locations,Eye Care,Broome/Chemung/Tompkins/Chenango/Otsego/Steuben | WDB Name: BROOME/TIOGA | Region: Southern,47 (total affected employees at Southern Region sites),47,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1500,8276
Visionworks (North Country Region) 3 North Country Region locations,Eye Care,Jefferson/St. Lawrence/Clinton | WDB Name: JEFF/LEWIS | Region: North Country,18 (total affected employees at North Country Region sites),18,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1499,8275
"Bruce Supply Corp. 650 West Merrick Road Valley Stream, NY 11580","Plumbing, Heating, PVF, Fire Protection, and Waterworks Supplies",Nassau | WDB Name: HEMPSTEAD | Region: Long Island,-----,15,4/15/2020,3/30/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,"UFCW Local 888, IBT Local 282",Patricia O'Grady,(718) 259-4900 Ext: 1161,-----,2019-1523,8274
"Bruce Supply Corp. 8805 18th Avenue Brooklyn, NY 11214","Plumbing, Heating, PVF, Waterworks, and Fire Protection Supplies",Kings | WDB Name: NEW YORK CITY | Region: New York City,-----,58 (total across all sites),4/15/2020,3/30/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,"UFCW Local 888, IBT Local 282",Patricia O'Grady,(718) 259-4900 Ext: 1161,-----,2019-1517,8273
Visionworks (Capital Region) 12 Capital Region locations,Eye Care,Albany/Saratoga/Warren/Rensselaer/Schenectady | WDB Name: CAPITAL DISTRICT | Region: Capital,91 (total affected employees at all Capital Region sites),91,4/22/2020,4/4/2020,3/21/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,lUE/CWA Local 81408,Human Resources Support Center,(833) 663-4748,59-3226331,2019-1492,8272
"Doughnut Plant Management, Inc. 3100 47th Avenue, Suite 1100 Long Island City, NY 11101",Bakery,Queens/Kings/New York | WDB Name: NEW YORK CITY | Region: New York City,-----,-----,4/21/2020,3/17/2020,05/31/2020 (Grand Central Terminal location only),Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff and Plant Closing,The employees are not represented by a union. Non Union,"Christine Panas, HR Director",(646) 220-1191,-----,2019-1516,8271
"Clyde Ark LLC dba Clyde Frazier's Wine and Dine 485 10th Avenue New York, NY 10018",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,75,3/30/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Marilyn Guy, Director of Human Resources",(212) 206-8800,-----,2019-1522,8270
"Ark Bryant Park LLC dba Bryant Park Grill 25 W. 40th Street New York, NY 10018",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,157,3/30/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Marilyn Guy, Director of Human Resources",(212) 206-8800,-----,2019-1521,8269
"Rio Restaurant Associates LP dba El Rio Grande 160 E. 38th Street New York, NY 10016",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,------,60,3/30/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Marilyn Guy, Director of Human Resources",(212) 206-8800,-----,2019-1520,8268
"Ark Bryant Park Southwest dba Fever Tree at the Porch 41 W. 40th Street New York, NY 10018",Outdoor Lounge/Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,17,3/30/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Marilyn Guy, Director of Human Resources",(212) 206-8800,-----,2019-1519,8267
"Ark Museum LLC dba Robert 2 Columbus Circle New York, NY 10019",Restaurant,New York |WDB Name: NEW YORK CITY | Region: New York City,-----,84,3/30/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Marilyn Guy, Director of Human Resources",(212) 206-8800,-----,2019-1518,8266
"181 Thompson Street LLC 181 Thompson Street New York, NY 10012",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,120,3/29/2020,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Kutina Ruhumbika, Vice President of Human Resources",-----,-----,2019-1515,8265
"Gigino Inc. dba Gigino Trattoria 323 Greenwich Street New York, NY 10013",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,38,4/20/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Layoff,Temporary Plant Layoff,The employees are not represented by a union,"Julia Barker, Manager",(212) 431-1112,-----,2019-1514,8264
"Gigino at Wagner Park LLC 20 Battery Place New York, NY 10004",Restaurant,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,24,4/20/2020,3/16/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union,"Julia Barker, Manager",(212) 431-1112,-----,2019-1513,8263
"Kitopi Catering Services, LLC 12 E. 33rd Street New York, NY 10016",Food preparation and delivery services,New York | WDB Name: NEW YORK CITY | Region: New York City,-----,124,4/24/2020,4/23/2020,-----,Unforeseeable business circumstances prompted by COVID-19,Plant Layoff,Plant Layoff,The employees are not represented by a union,"Bader Ataya, Chief Growth Optimizer",(201) 987-6635,-----,2019-1509,8262
"John R. Mott, Inc. 11 Access Road Albany, NY 12205",Transportation Carrier,Albany | WDB Name: CAPITAL DISTRICT | Region: Capital,-----,68,4/23/2020,6/30/2020,6/30/2020,Death of Company President and Unforeseeable business circumstances prompted by COVID-19,Plant Closing,Plant Closing,The employees are not represented by a union,"Arthur Schultz, President",(518) 452-0164,-----,2019-1524,8261
PQ New York Inc. dba Le Pain Quotidien (29 New York City sites),Restaurants,New York/Kings | WDB Name: NEW YORK CITY | Region: New York City,678 (total affected at all sites),678,4/23/2020,Separation of employees occurred on 3/22/2020 through 4/20/2020.,Closings occurred between 3/17/2020 and 3/22/2020,Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Alexandra Santiago, HR Business Person for New York and the Mid-Atlantic Region",(646) 553-1323,-----,2019-1510,8260
"PQ New York Inc. dba Le Pain Quotidien402 PQ Rye, Inc. Rye, NY 10580",Restaurants,Westchester | WDB Name: WESTCH/PTNM | Region: Mid-Hudson Orange | WDB Name: ORANGE | Region: Mid-Hudson,42 (total affected employees for both sites),23,4/23/2020,Separation of employees occurred on 3/22/2020 through 4/20/2020.,3/20/2020 (Closing may become permanent),Unforeseeable business circumstances prompted by COVID-19,Temporary Plant Closing,Temporary Plant Closing,The employees are not represented by a union.,"Alexandra Santiago, HR Business Person for New York and the Mid-Atlantic Region",(646) 553-1323,-----,2019-1512,8259
